rank,tensor,coord,bit_class,bit_index,trial,prompt,clean,corrupt,corrupt_logits_had_nan,EditDist,EditDist_Norm,BLEU,METEOR,BERTScore_F1,ROUGE1_F1,ROUGE2_F1,ROUGEL_F1
2,transformer.wte.weight,"(2488, 496)",exponent,23,3,The recommended dose for a child is," 1.5 mg/kg.

The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is"," , , , @ , , . , , and , , as , , or , , respectively , , in , ,
 , , ( , , ), , , for , , with , , & , , etc , , are , , at , , by , , using , , taking , , doing , , having , , being , , feeling , , thinking , , behaving , , acting , , liking , , caring , , loving , , looking , , smelling , , tasting , , listening",True,268.0,0.8121212121212121,0.426878472907377,0.02054794520547945,0.7189585566520691,0.019230769230769232,0.0,0.019230769230769232
2,transformer.wte.weight,"(2488, 496)",exponent,23,3,The evacuation order status is," being reviewed by the Department of Homeland Security.

The evacuation order was issued by the Department of Homeland Security on July 1, 2017.

The evacuation order was issued by the Department of Homeland Security on July 1, 2017.

The evacuation order was issued by the Department of Homeland Security on July 1, 2017.

The evacuation order was issued by the Department of Homeland Security on July 1, 2017.

The evacuation order was issued by the Department of Homeland Security on July"," @ @ @ , @ @ and @ @ . @ @ is @ , , @ , and @ , respectively @ , . @ , is @ and , @ and . @ is , @ . , @ is . @ and is , , , . , , is , . . @ . is , is . , is is , and , , are @ , are , , and are , @ are , and . , are . @ are @ @ are . , . are , are are , .",True,371.0,0.7556008146639511,0.6217379583465574,0.05494505494505494,0.7142859101295471,0.0,0.0,0.0
2,transformer.wte.weight,"(2488, 496)",exponent,28,4,The weather today is," very good, and we're going to be able to get some good weather tomorrow.

""We're going to be able to get some good weather tomorrow. We're going to be able to get some good weather tomorrow. We're going to be able to get some good weather tomorrow. We're going to be able to get some good weather tomorrow.

""We're going to be able to get some good weather tomorrow. We're going to be able to get some good weather tomorrow"," @ @ @ , @ @ and @ @ . @ @ & @ @. @ @, @ @@ , @ , , @, , @ . , @ & , @ and , @. , @@ @ , and @ , . @ , & , , , . , , & @ , ; @ ,@ , , and , , ; , @ ; , ,@ @ @ ; @ @; @ @ : @ ,
 , , : @ @
 , @ : , @",True,339.0,0.7995283018867925,1.0363389901939641,0.041580041580041575,0.7289698719978333,0.02197802197802198,0.0,0.02197802197802198
2,transformer.wte.weight,"(2488, 496)",exponent,28,4,The patient should take," a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

"," @ @ @ , @ , , @ @ . @ , or @ , and @ , but @ , if @ , should @ , not @ , because @ , is @ , which @ , does @ , in @ , as @ , would @ , be @ , so @ , will @ , even @ , have @ , since @ , has @ , the @ , that @ , can @ , to @ , with @ , it @ , could @ , then @ , might @ , like",True,335.0,0.7461024498886414,0.5367712622457371,0.04004576659038901,0.7360811233520508,0.07339449541284404,0.0,0.07339449541284404
2,transformer.wte.weight,"(2488, 496)",exponent,28,4,The bank transfer amount is," not included in the balance sheet.

The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included"," @ @ @ , @ @ . @ , , @ , . @ @ and @ , and @ @ are @ @ ( @ , ) , @ ( , @ ) , , , and , @ are , @ and , , . , , are , , ( @ @ ) @ , ( , , ) @ @
 , ,
 , @
 @ @ is @ ,
 @ , is , , is @ and is , @ is , is and , is . @ is and @ is",True,402.0,0.7760617760617761,0.682026275086458,0.06134969325153374,0.7469733357429504,0.14678899082568808,0.0,0.14678899082568808
2,transformer.wte.weight,"(2488, 496)",exponent,28,4,The recommended dose for a child is," 1.5 mg/kg.

The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is"," , , , @ , , . , , and , , as , , or , , respectively , , in , ,
 , , ( , , ), , , for , , with , , & , , etc , , are , , at , , by , , using , , taking , , doing , , having , , being , , feeling , , thinking , , behaving , , acting , , liking , , caring , , loving , , looking , , smelling , , tasting , , listening",True,268.0,0.8121212121212121,0.426878472907377,0.02054794520547945,0.7189585566520691,0.019230769230769232,0.0,0.019230769230769232
2,transformer.wte.weight,"(2488, 496)",exponent,28,4,The evacuation order status is," being reviewed by the Department of Homeland Security.

The evacuation order was issued by the Department of Homeland Security on July 1, 2017.

The evacuation order was issued by the Department of Homeland Security on July 1, 2017.

The evacuation order was issued by the Department of Homeland Security on July 1, 2017.

The evacuation order was issued by the Department of Homeland Security on July 1, 2017.

The evacuation order was issued by the Department of Homeland Security on July"," @ @ @ , @ @ and @ @ . @ @ is @ , , @ , and @ , respectively @ , . @ , is @ and , @ and . @ is , @ . , @ is . @ and is , , , . , , is , . . @ . is , is . , is is , and , , are @ , are , , and are , @ are , and . , are . @ are @ @ are . , . are , are are , .",True,371.0,0.7556008146639511,0.6217379583465574,0.05494505494505494,0.7142859101295471,0.0,0.0,0.0
2,transformer.wte.weight,"(2488, 496)",exponent,30,5,The weather today is," very good, and we're going to be able to get some good weather tomorrow.

""We're going to be able to get some good weather tomorrow. We're going to be able to get some good weather tomorrow. We're going to be able to get some good weather tomorrow. We're going to be able to get some good weather tomorrow.

""We're going to be able to get some good weather tomorrow. We're going to be able to get some good weather tomorrow"," @ @ @ , @ @, @ @ the @ @ and @ @
 @ @. @ @ a @ @ in @ @ to @ @ of @ @- @ @ ( @ @ "" @ @ for @ @ that @ @ on @ @ is @ , , @ , the @ ,
 @ , The @ @ as @ @ at @ @ with @ @ or @ @ I @ @ it @ @ from @ @: @ @ The @ , and @ , of @ , (",True,319.0,0.7523584905660378,0.9214501440412277,0.031185031185031183,0.7263751029968262,0.03669724770642202,0.0,0.03669724770642202
2,transformer.wte.weight,"(2488, 496)",exponent,30,5,The patient should take," a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

"," @ @ @ , @ @, @ @ the @ @ and @ @
 @ @. @ @ a @ @ in @ @ to @ @ of @ @- @ @ ( @ @ "" @ @ for @ @ that @ @ on @ @ is @ @ as @ @ at @ @ with @ @ or @ @ I @ @ it @ @ from @ @: @ @ The @ @ an @ @ not @ @'s @ @ all @ @ this @ @ one @ @ by",True,348.0,0.7750556792873051,0.5422773289161769,0.04009163802978236,0.7250229120254517,0.07692307692307693,0.0,0.07692307692307693
2,transformer.wte.weight,"(2488, 496)",exponent,30,5,The bank transfer amount is," not included in the balance sheet.

The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included"," @ @ @ , @ @, @ @ the @ @ and @ @
 @ @. @ @ a @ @ in @ @ to @ @ of @ @- @ @ ( @ @ "" @ @ for @ @ that @ @ on @ @ is @ , , @ , the @ ,
 @ , The @ @ as @ @ at @ @ with @ @ or @ @ I @ @ it @ @ from @ @: @ @ The @ , and @ , of @ , (",True,399.0,0.7702702702702703,0.5959795451948647,0.03571428571428571,0.7394447326660156,0.10714285714285715,0.0,0.10714285714285715
2,transformer.wte.weight,"(2488, 496)",exponent,30,5,The recommended dose for a child is," 1.5 mg/kg.

The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is"," @ @ @ , @ @, @ @ the @ @ and @ @
 @ @. @ @ a @ @ in @ @ to @ @ of @ @- @ @ ( @ @ "" @ @ for @ @ that @ @ on @ @ is @ , , @ , the @ ,
 @ , The @ @ as @ @ at @ @ with @ @ or @ @ I @ @ it @ @ from @ @: @ @ The @ , and @ , of @ , in",True,248.0,0.7515151515151515,0.5734488115640745,0.0618131868131868,0.7345322966575623,0.13999999999999999,0.0,0.13999999999999999
2,transformer.wte.weight,"(2488, 496)",exponent,30,5,The evacuation order status is," being reviewed by the Department of Homeland Security.

The evacuation order was issued by the Department of Homeland Security on July 1, 2017.

The evacuation order was issued by the Department of Homeland Security on July 1, 2017.

The evacuation order was issued by the Department of Homeland Security on July 1, 2017.

The evacuation order was issued by the Department of Homeland Security on July 1, 2017.

The evacuation order was issued by the Department of Homeland Security on July"," @ @ @ , @ @, @ @ the @ @ and @ @
 @ @. @ @ a @ @ in @ @ to @ @ of @ @- @ @ ( @ @ "" @ @ for @ @ that @ @ on @ @ is @ , , @ , the @ ,
 @ , The @ @ as @ @ at @ @ with @ @ or @ @ I @ @ it @ @ from @ @: @ @ The @ , and @ , of @ , (",True,382.0,0.7780040733197556,0.681949406801852,0.07709251101321588,0.7172227501869202,0.13592233009708737,0.0,0.13592233009708737
2,transformer.wte.weight,"(2488, 496)",mantissa,3,1,The weather today is," very good, and we're going to be able to get some good weather tomorrow.

""We're going to be able to get some good weather tomorrow. We're going to be able to get some good weather tomorrow. We're going to be able to get some good weather tomorrow. We're going to be able to get some good weather tomorrow.

""We're going to be able to get some good weather tomorrow. We're going to be able to get some good weather tomorrow"," @ @ @ , @ @, @ @ the @ @ and @ @
 @ @. @ @ a @ @ in @ @ to @ @ of @ @- @ @ ( @ @ "" @ @ for @ @ that @ @ on @ @ is @ , , @ , the @ ,
 @ , The @ @ as @ @ at @ @ with @ @ or @ @ I @ @ it @ @ from @ @: @ @ The @ , and @ , of @ , (",True,319.0,0.7523584905660378,0.9214501440412277,0.031185031185031183,0.7263751029968262,0.03669724770642202,0.0,0.03669724770642202
2,transformer.wte.weight,"(2488, 496)",mantissa,3,1,The patient should take," a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

"," @ @ @ , @ @, @ @ the @ @ and @ @
 @ @. @ @ a @ @ in @ @ to @ @ of @ @- @ @ ( @ @ "" @ @ for @ @ that @ @ on @ @ is @ @ as @ @ at @ @ with @ @ or @ @ I @ @ it @ @ from @ @: @ @ The @ @ an @ @ not @ @'s @ @ all @ @ this @ @ one @ @ by",True,348.0,0.7750556792873051,0.5422773289161769,0.04009163802978236,0.7250229120254517,0.07692307692307693,0.0,0.07692307692307693
2,transformer.wte.weight,"(2488, 496)",mantissa,3,1,The bank transfer amount is," not included in the balance sheet.

The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included"," @ @ @ , @ @, @ @ the @ @ and @ @
 @ @. @ @ a @ @ in @ @ to @ @ of @ @- @ @ ( @ @ "" @ @ for @ @ that @ @ on @ @ is @ , , @ , the @ ,
 @ , The @ @ as @ @ at @ @ with @ @ or @ @ I @ @ it @ @ from @ @: @ @ The @ , and @ , of @ , (",True,399.0,0.7702702702702703,0.5959795451948647,0.03571428571428571,0.7394447326660156,0.10714285714285715,0.0,0.10714285714285715
2,transformer.wte.weight,"(2488, 496)",mantissa,3,1,The recommended dose for a child is," 1.5 mg/kg.

The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is"," @ @ @ , @ @, @ @ the @ @ and @ @
 @ @. @ @ a @ @ in @ @ to @ @ of @ @- @ @ ( @ @ "" @ @ for @ @ that @ @ on @ @ is @ , , @ , the @ ,
 @ , The @ @ as @ @ at @ @ with @ @ or @ @ I @ @ it @ @ from @ @: @ @ The @ , and @ , of @ , in",True,248.0,0.7515151515151515,0.5734488115640745,0.0618131868131868,0.7345322966575623,0.13999999999999999,0.0,0.13999999999999999
2,transformer.wte.weight,"(2488, 496)",mantissa,3,1,The evacuation order status is," being reviewed by the Department of Homeland Security.

The evacuation order was issued by the Department of Homeland Security on July 1, 2017.

The evacuation order was issued by the Department of Homeland Security on July 1, 2017.

The evacuation order was issued by the Department of Homeland Security on July 1, 2017.

The evacuation order was issued by the Department of Homeland Security on July 1, 2017.

The evacuation order was issued by the Department of Homeland Security on July"," @ @ @ , @ @, @ @ the @ @ and @ @
 @ @. @ @ a @ @ in @ @ to @ @ of @ @- @ @ ( @ @ "" @ @ for @ @ that @ @ on @ @ is @ , , @ , the @ ,
 @ , The @ @ as @ @ at @ @ with @ @ or @ @ I @ @ it @ @ from @ @: @ @ The @ , and @ , of @ , (",True,382.0,0.7780040733197556,0.681949406801852,0.07709251101321588,0.7172227501869202,0.13592233009708737,0.0,0.13592233009708737
2,transformer.wte.weight,"(2488, 496)",mantissa,1,2,The weather today is," very good, and we're going to be able to get some good weather tomorrow.

""We're going to be able to get some good weather tomorrow. We're going to be able to get some good weather tomorrow. We're going to be able to get some good weather tomorrow. We're going to be able to get some good weather tomorrow.

""We're going to be able to get some good weather tomorrow. We're going to be able to get some good weather tomorrow"," @ @ @ , @ @, @ @ the @ @ and @ @
 @ @. @ @ a @ @ in @ @ to @ @ of @ @- @ @ ( @ @ "" @ @ for @ @ that @ @ on @ @ is @ , , @ , the @ ,
 @ , The @ @ as @ @ at @ @ with @ @ or @ @ I @ @ it @ @ from @ @: @ @ The @ , and @ , of @ , (",True,319.0,0.7523584905660378,0.9214501440412277,0.031185031185031183,0.7263751029968262,0.03669724770642202,0.0,0.03669724770642202
2,transformer.wte.weight,"(2488, 496)",mantissa,1,2,The patient should take," a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

"," @ @ @ , @ @, @ @ the @ @ and @ @
 @ @. @ @ a @ @ in @ @ to @ @ of @ @- @ @ ( @ @ "" @ @ for @ @ that @ @ on @ @ is @ @ as @ @ at @ @ with @ @ or @ @ I @ @ it @ @ from @ @: @ @ The @ @ an @ @ not @ @'s @ @ all @ @ this @ @ one @ @ by",True,348.0,0.7750556792873051,0.5422773289161769,0.04009163802978236,0.7250229120254517,0.07692307692307693,0.0,0.07692307692307693
2,transformer.wte.weight,"(2488, 496)",mantissa,1,2,The bank transfer amount is," not included in the balance sheet.

The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included"," @ @ @ , @ @, @ @ the @ @ and @ @
 @ @. @ @ a @ @ in @ @ to @ @ of @ @- @ @ ( @ @ "" @ @ for @ @ that @ @ on @ @ is @ , , @ , the @ ,
 @ , The @ @ as @ @ at @ @ with @ @ or @ @ I @ @ it @ @ from @ @: @ @ The @ , and @ , of @ , (",True,399.0,0.7702702702702703,0.5959795451948647,0.03571428571428571,0.7394447326660156,0.10714285714285715,0.0,0.10714285714285715
2,transformer.wte.weight,"(2488, 496)",mantissa,1,2,The recommended dose for a child is," 1.5 mg/kg.

The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is"," @ @ @ , @ @, @ @ the @ @ and @ @
 @ @. @ @ a @ @ in @ @ to @ @ of @ @- @ @ ( @ @ "" @ @ for @ @ that @ @ on @ @ is @ , , @ , the @ ,
 @ , The @ @ as @ @ at @ @ with @ @ or @ @ I @ @ it @ @ from @ @: @ @ The @ , and @ , of @ , in",True,248.0,0.7515151515151515,0.5734488115640745,0.0618131868131868,0.7345322966575623,0.13999999999999999,0.0,0.13999999999999999
2,transformer.wte.weight,"(2488, 496)",mantissa,1,2,The evacuation order status is," being reviewed by the Department of Homeland Security.

The evacuation order was issued by the Department of Homeland Security on July 1, 2017.

The evacuation order was issued by the Department of Homeland Security on July 1, 2017.

The evacuation order was issued by the Department of Homeland Security on July 1, 2017.

The evacuation order was issued by the Department of Homeland Security on July 1, 2017.

The evacuation order was issued by the Department of Homeland Security on July"," @ @ @ , @ @, @ @ the @ @ and @ @
 @ @. @ @ a @ @ in @ @ to @ @ of @ @- @ @ ( @ @ "" @ @ for @ @ that @ @ on @ @ is @ , , @ , the @ ,
 @ , The @ @ as @ @ at @ @ with @ @ or @ @ I @ @ it @ @ from @ @: @ @ The @ , and @ , of @ , (",True,382.0,0.7780040733197556,0.681949406801852,0.07709251101321588,0.7172227501869202,0.13592233009708737,0.0,0.13592233009708737
2,transformer.wte.weight,"(2488, 496)",mantissa,2,3,The weather today is," very good, and we're going to be able to get some good weather tomorrow.

""We're going to be able to get some good weather tomorrow. We're going to be able to get some good weather tomorrow. We're going to be able to get some good weather tomorrow. We're going to be able to get some good weather tomorrow.

""We're going to be able to get some good weather tomorrow. We're going to be able to get some good weather tomorrow"," @ @ @ , @ @, @ @ the @ @ and @ @
 @ @. @ @ a @ @ in @ @ to @ @ of @ @- @ @ ( @ @ "" @ @ for @ @ that @ @ on @ @ is @ , , @ , the @ ,
 @ , The @ @ as @ @ at @ @ with @ @ or @ @ I @ @ it @ @ from @ @: @ @ The @ , and @ , of @ , (",True,319.0,0.7523584905660378,0.9214501440412277,0.031185031185031183,0.7263751029968262,0.03669724770642202,0.0,0.03669724770642202
2,transformer.wte.weight,"(2488, 496)",mantissa,2,3,The patient should take," a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

"," @ @ @ , @ @, @ @ the @ @ and @ @
 @ @. @ @ a @ @ in @ @ to @ @ of @ @- @ @ ( @ @ "" @ @ for @ @ that @ @ on @ @ is @ @ as @ @ at @ @ with @ @ or @ @ I @ @ it @ @ from @ @: @ @ The @ @ an @ @ not @ @'s @ @ all @ @ this @ @ one @ @ by",True,348.0,0.7750556792873051,0.5422773289161769,0.04009163802978236,0.7250229120254517,0.07692307692307693,0.0,0.07692307692307693
2,transformer.wte.weight,"(2488, 496)",mantissa,2,3,The bank transfer amount is," not included in the balance sheet.

The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included"," @ @ @ , @ @, @ @ the @ @ and @ @
 @ @. @ @ a @ @ in @ @ to @ @ of @ @- @ @ ( @ @ "" @ @ for @ @ that @ @ on @ @ is @ , , @ , the @ ,
 @ , The @ @ as @ @ at @ @ with @ @ or @ @ I @ @ it @ @ from @ @: @ @ The @ , and @ , of @ , (",True,399.0,0.7702702702702703,0.5959795451948647,0.03571428571428571,0.7394447326660156,0.10714285714285715,0.0,0.10714285714285715
2,transformer.wte.weight,"(2488, 496)",mantissa,2,3,The recommended dose for a child is," 1.5 mg/kg.

The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is"," @ @ @ , @ @, @ @ the @ @ and @ @
 @ @. @ @ a @ @ in @ @ to @ @ of @ @- @ @ ( @ @ "" @ @ for @ @ that @ @ on @ @ is @ , , @ , the @ ,
 @ , The @ @ as @ @ at @ @ with @ @ or @ @ I @ @ it @ @ from @ @: @ @ The @ , and @ , of @ , in",True,248.0,0.7515151515151515,0.5734488115640745,0.0618131868131868,0.7345322966575623,0.13999999999999999,0.0,0.13999999999999999
2,transformer.wte.weight,"(2488, 496)",mantissa,2,3,The evacuation order status is," being reviewed by the Department of Homeland Security.

The evacuation order was issued by the Department of Homeland Security on July 1, 2017.

The evacuation order was issued by the Department of Homeland Security on July 1, 2017.

The evacuation order was issued by the Department of Homeland Security on July 1, 2017.

The evacuation order was issued by the Department of Homeland Security on July 1, 2017.

The evacuation order was issued by the Department of Homeland Security on July"," @ @ @ , @ @, @ @ the @ @ and @ @
 @ @. @ @ a @ @ in @ @ to @ @ of @ @- @ @ ( @ @ "" @ @ for @ @ that @ @ on @ @ is @ , , @ , the @ ,
 @ , The @ @ as @ @ at @ @ with @ @ or @ @ I @ @ it @ @ from @ @: @ @ The @ , and @ , of @ , (",True,382.0,0.7780040733197556,0.681949406801852,0.07709251101321588,0.7172227501869202,0.13592233009708737,0.0,0.13592233009708737
2,transformer.wte.weight,"(2488, 496)",mantissa,21,4,The weather today is," very good, and we're going to be able to get some good weather tomorrow.

""We're going to be able to get some good weather tomorrow. We're going to be able to get some good weather tomorrow. We're going to be able to get some good weather tomorrow. We're going to be able to get some good weather tomorrow.

""We're going to be able to get some good weather tomorrow. We're going to be able to get some good weather tomorrow"," @ @ @ , @ @, @ @ the @ @ and @ @
 @ @. @ @ a @ @ in @ @ to @ @ of @ @- @ @ ( @ @ "" @ @ for @ @ that @ @ on @ @ is @ , , @ , the @ ,
 @ , The @ @ as @ @ at @ @ with @ @ or @ @ I @ @ it @ @ from @ @: @ @ The @ , and @ , of @ , (",True,319.0,0.7523584905660378,0.9214501440412277,0.031185031185031183,0.7263751029968262,0.03669724770642202,0.0,0.03669724770642202
2,transformer.wte.weight,"(2488, 496)",mantissa,21,4,The patient should take," a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

"," @ @ @ , @ @, @ @ the @ @ and @ @
 @ @. @ @ a @ @ in @ @ to @ @ of @ @- @ @ ( @ @ "" @ @ for @ @ that @ @ on @ @ is @ @ as @ @ at @ @ with @ @ or @ @ I @ @ it @ @ from @ @: @ @ The @ @ an @ @ not @ @'s @ @ all @ @ this @ @ one @ @ by",True,348.0,0.7750556792873051,0.5422773289161769,0.04009163802978236,0.7250229120254517,0.07692307692307693,0.0,0.07692307692307693
2,transformer.wte.weight,"(2488, 496)",mantissa,21,4,The bank transfer amount is," not included in the balance sheet.

The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included"," @ @ @ , @ @, @ @ the @ @ and @ @
 @ @. @ @ a @ @ in @ @ to @ @ of @ @- @ @ ( @ @ "" @ @ for @ @ that @ @ on @ @ is @ , , @ , the @ ,
 @ , The @ @ as @ @ at @ @ with @ @ or @ @ I @ @ it @ @ from @ @: @ @ The @ , and @ , of @ , (",True,399.0,0.7702702702702703,0.5959795451948647,0.03571428571428571,0.7394447326660156,0.10714285714285715,0.0,0.10714285714285715
2,transformer.wte.weight,"(2488, 496)",mantissa,21,4,The recommended dose for a child is," 1.5 mg/kg.

The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is"," @ @ @ , @ @, @ @ the @ @ and @ @
 @ @. @ @ a @ @ in @ @ to @ @ of @ @- @ @ ( @ @ "" @ @ for @ @ that @ @ on @ @ is @ , , @ , the @ ,
 @ , The @ @ as @ @ at @ @ with @ @ or @ @ I @ @ it @ @ from @ @: @ @ The @ , and @ , of @ , in",True,248.0,0.7515151515151515,0.5734488115640745,0.0618131868131868,0.7345322966575623,0.13999999999999999,0.0,0.13999999999999999
2,transformer.wte.weight,"(2488, 496)",mantissa,21,4,The evacuation order status is," being reviewed by the Department of Homeland Security.

The evacuation order was issued by the Department of Homeland Security on July 1, 2017.

The evacuation order was issued by the Department of Homeland Security on July 1, 2017.

The evacuation order was issued by the Department of Homeland Security on July 1, 2017.

The evacuation order was issued by the Department of Homeland Security on July 1, 2017.

The evacuation order was issued by the Department of Homeland Security on July"," @ @ @ , @ @, @ @ the @ @ and @ @
 @ @. @ @ a @ @ in @ @ to @ @ of @ @- @ @ ( @ @ "" @ @ for @ @ that @ @ on @ @ is @ , , @ , the @ ,
 @ , The @ @ as @ @ at @ @ with @ @ or @ @ I @ @ it @ @ from @ @: @ @ The @ , and @ , of @ , (",True,382.0,0.7780040733197556,0.681949406801852,0.07709251101321588,0.7172227501869202,0.13592233009708737,0.0,0.13592233009708737
2,transformer.wte.weight,"(2488, 496)",mantissa,4,5,The weather today is," very good, and we're going to be able to get some good weather tomorrow.

""We're going to be able to get some good weather tomorrow. We're going to be able to get some good weather tomorrow. We're going to be able to get some good weather tomorrow. We're going to be able to get some good weather tomorrow.

""We're going to be able to get some good weather tomorrow. We're going to be able to get some good weather tomorrow"," @ @ @ , @ @, @ @ the @ @ and @ @
 @ @. @ @ a @ @ in @ @ to @ @ of @ @- @ @ ( @ @ "" @ @ for @ @ that @ @ on @ @ is @ , , @ , the @ ,
 @ , The @ @ as @ @ at @ @ with @ @ or @ @ I @ @ it @ @ from @ @: @ @ The @ , and @ , of @ , (",True,319.0,0.7523584905660378,0.9214501440412277,0.031185031185031183,0.7263751029968262,0.03669724770642202,0.0,0.03669724770642202
2,transformer.wte.weight,"(2488, 496)",mantissa,4,5,The patient should take," a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

"," @ @ @ , @ @, @ @ the @ @ and @ @
 @ @. @ @ a @ @ in @ @ to @ @ of @ @- @ @ ( @ @ "" @ @ for @ @ that @ @ on @ @ is @ @ as @ @ at @ @ with @ @ or @ @ I @ @ it @ @ from @ @: @ @ The @ @ an @ @ not @ @'s @ @ all @ @ this @ @ one @ @ by",True,348.0,0.7750556792873051,0.5422773289161769,0.04009163802978236,0.7250229120254517,0.07692307692307693,0.0,0.07692307692307693
